type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
HN14,0.60423994,-0.215989,0.061915625,0.37540615,0.2414306,-0.38741666,-0.19500908,0.1807259,-0.22813663,-0.07498302,-0.42030317,0.037224367,0.016759994,0.56754184,-0.08757113,0.10789135,-0.08141882,0.23834349,-0.087604806,-0.49650422,-0.19413547,0.52168095,0.33765617,0.0017780052,-0.6749312,0.28571004,0.76988983,0.29077724,-0.21612674,-0.11630241,0.48276427,0.28482115,0.18528956,0.38334313,-0.17271625,-0.2521301,-0.08115476,0.2611972,0.040386505,-0.19055404,-0.5172622,-0.0977723,0.42899784,-0.46467802,-0.24901019,-0.27809468,-0.11432334,0.074111365,-0.0050401296,-0.08620255,-0.1754567,0.15350915,0.21083987,0.1396391,-0.13061243,-0.3949713,-0.20795295,0.095358245,0.072729886,-0.42803735,-0.35738268,-0.112857245,-0.059217475,-0.023638416,0.052745063,0.09883373,-0.16628389,-0.2097056,0.06737806,-0.44289702,0.04590763,0.20964162,0.13140507,-0.07404784,-0.025830187,0.117682196,-0.32174316,0.31383345,-0.12756309,0.03756458,-0.098119624,-0.17878236,0.45401856,0.030037025,-0.4299307,-0.25278488,0.14771959,-0.12767571,0.13687281,-0.09547351,0.12710275,-0.06598248,-0.3985589,-0.24639098,-0.28835624,-0.26047415,0.32774106,0.61316466,-0.029560257,-0.06715723,0.13396952,0.08981924,-0.39797866,-0.0014832387,-0.27604264,-0.05362709,0.10782136,-0.15378739,0.15187766,-0.092800036,0.032013334,-0.06473907,0.2266832,-0.25878796,0.3068506,-0.08519429,0.03545447,0.063629776,-0.16047834,0.58729565,0.23421505,0.23726755,-0.23997483,0.21278875,0.030106356,-0.06375745,-0.69351083,0.075878315
HN15,0.5540014,-0.17494735,0.08007994,0.3977848,0.28031978,-0.3965568,-0.19417311,0.14924544,-0.2447265,-0.07513632,-0.4132874,0.05888627,-0.0049078744,0.6817267,-0.08380976,0.10996829,-0.039009955,0.25274602,-0.08629649,-0.4964956,-0.21900323,0.5608034,0.3516865,-0.026736792,-0.7356355,0.33624822,0.796554,0.32121837,-0.24880522,-0.12898616,0.48866707,0.2789901,0.23220843,0.36783868,-0.2237783,-0.23385203,-0.107851155,0.2512573,-0.0026842526,-0.17039849,-0.5862087,-0.04700475,0.4797753,-0.4562454,-0.27086705,-0.38967246,-0.16505755,-0.008552636,0.07463851,-0.09623459,-0.16735688,0.12990166,0.14859693,0.13835923,-0.15820535,-0.33793095,-0.23071063,0.14091302,0.12476864,-0.5033029,-0.3357507,-0.15780264,-0.09662065,-0.00010334271,-0.029631061,0.11606411,-0.16783792,-0.23320799,0.029682152,-0.47559032,0.07166051,0.20181924,0.14775904,-0.058922272,0.009426456,0.13553163,-0.2829721,0.36558563,-0.13104059,0.05953011,-0.14007917,-0.21697158,0.53715557,0.057784315,-0.4663003,-0.23707128,0.1454601,-0.11241988,0.1652675,-0.07088458,0.108567916,-0.056261815,-0.3441039,-0.27328983,-0.32249016,-0.2750773,0.29984576,0.64550596,-0.013445867,-0.058374144,0.14608544,0.04094428,-0.40000924,0.022193747,-0.27275512,-0.0139711285,0.15443425,-0.19831528,0.20748219,-0.10662068,-0.024994167,-0.07245426,0.2820443,-0.2922901,0.30986258,-0.089839034,-0.00038404964,0.038803283,-0.17974,0.5924263,0.23947215,0.2640427,-0.28355923,0.22178039,0.022392776,-0.050428644,-0.73568964,0.017190902
HN16,0.61659664,-0.10093592,0.061982002,0.46679327,0.31353277,-0.42792585,-0.19092327,0.16471614,-0.28444213,-0.06429882,-0.3961347,0.0506173,-0.025668943,0.7427596,-0.055485737,0.14628665,-0.022840682,0.27104956,-0.1070726,-0.46620765,-0.24665427,0.5656108,0.35278615,-0.044268798,-0.7738003,0.34193754,0.8535665,0.35398814,-0.31324095,-0.13930914,0.5424767,0.22061156,0.31732187,0.4112114,-0.25482973,-0.2242987,-0.116904706,0.2823423,-0.08426982,-0.15739939,-0.70242923,-0.01361729,0.5518831,-0.4534058,-0.23253338,-0.4506839,-0.17669387,-0.019346183,0.031420846,-0.16057594,-0.15572897,0.10127849,0.13758656,0.0985395,-0.19039898,-0.30422267,-0.19573754,0.14959584,0.19247466,-0.5500498,-0.29173863,-0.16235639,-0.12131311,-0.0036227887,-0.039448958,0.08823578,-0.16079347,-0.25066003,-0.024966117,-0.5075785,0.08817229,0.21100608,0.13432741,-0.09364649,0.0049645347,0.12526254,-0.3106663,0.37509394,-0.16817552,0.13008772,-0.11608483,-0.26987746,0.53638023,0.026421726,-0.5070341,-0.23435654,0.17723057,-0.14078403,0.2093937,-0.056083832,0.106483124,-0.03595344,-0.37070662,-0.23810413,-0.3353545,-0.32210803,0.27145323,0.6518801,-0.02585331,-0.07049301,0.15540479,0.050157495,-0.38869208,-0.007105867,-0.30738187,-0.029100493,0.16747881,-0.19465609,0.23733954,-0.17694171,-0.04439464,-0.052881744,0.2957608,-0.3622111,0.2841071,-0.078747556,-0.01130091,-0.0039662756,-0.19125935,0.59201854,0.1863856,0.23215522,-0.28160736,0.22494726,-0.05571803,-0.034874123,-0.75570524,0.008073229
HN17,0.6299331,-0.1945404,0.08668853,0.42076367,0.24164167,-0.38411745,-0.20963043,0.14897871,-0.27425703,-0.059984807,-0.44506368,0.039156396,0.0052483757,0.66151524,-0.07919324,0.12818788,-0.076357305,0.27558762,-0.11426589,-0.47399762,-0.21645686,0.5589956,0.36035785,-0.01710144,-0.7071436,0.27496147,0.79331136,0.31672668,-0.25238147,-0.17396216,0.518004,0.27639997,0.21417385,0.41357708,-0.22295898,-0.22796243,-0.07874198,0.32407567,-0.015257717,-0.17695822,-0.59878,-0.09244957,0.46901083,-0.5239379,-0.24856861,-0.2897981,-0.16883777,0.069767445,0.013696879,-0.120901346,-0.14841846,0.15452681,0.19037093,0.12363312,-0.20137817,-0.3636845,-0.21271315,0.11821203,0.08358547,-0.49065408,-0.33819,-0.08889511,-0.08494661,-0.046009257,-0.005275449,0.042255364,-0.145019,-0.18745881,0.032054204,-0.4595791,0.08884964,0.21841788,0.099482365,-0.08635999,-0.036967292,0.09920538,-0.34342697,0.31489846,-0.1440917,0.043742653,-0.09541185,-0.19970496,0.47310033,0.008099325,-0.4878957,-0.24830815,0.13468239,-0.11197213,0.14594279,-0.06365127,0.11914816,-0.06313648,-0.44184616,-0.26735455,-0.292279,-0.2524316,0.2941655,0.61179554,-0.032442573,-0.0922045,0.14360511,0.09851716,-0.42316157,-0.021382319,-0.30953828,-0.058656972,0.1322939,-0.19919297,0.19753717,-0.09321314,0.0392488,-0.08689269,0.2212565,-0.30030268,0.27364188,-0.101669766,0.00956615,0.04270317,-0.18026614,0.6091236,0.21413536,0.23535389,-0.25586414,0.2409119,-0.016269168,-0.06556734,-0.70760894,0.06677293
HN18,0.6120325,-0.14397497,0.10721219,0.43518808,0.28453243,-0.44330108,-0.20875911,0.11574707,-0.29990163,-0.08536502,-0.37918097,0.07093781,-0.02754439,0.7371902,-0.04436075,0.18244688,-0.090319894,0.24149401,-0.154477,-0.4933073,-0.25351638,0.57660264,0.3930624,-0.09918506,-0.746182,0.28428918,0.8739135,0.31807175,-0.3401103,-0.19943628,0.57792294,0.21343037,0.29229888,0.3827509,-0.311423,-0.26273564,-0.103081085,0.36658078,-0.051983356,-0.116351634,-0.6908419,-0.08875863,0.526019,-0.53680295,-0.22226089,-0.41631737,-0.2220464,0.029897995,0.033791352,-0.1678529,-0.15335698,0.105429165,0.124119945,0.12379962,-0.21446222,-0.36299333,-0.20578673,0.13486007,0.16705395,-0.5164039,-0.32137206,-0.13920577,-0.09429419,-0.021909306,-0.061879862,0.038742498,-0.1681845,-0.23258922,-0.026700279,-0.5091139,0.113579504,0.24455625,0.1044412,-0.10556861,0.023118356,0.110266194,-0.36053348,0.34645626,-0.14806515,0.10795096,-0.085941024,-0.28738704,0.49485943,0.010986402,-0.54216915,-0.21504515,0.13058463,-0.12734121,0.15219703,-0.030495873,0.13481411,-0.076823294,-0.413036,-0.22643654,-0.34865168,-0.3174275,0.25745726,0.6422948,-0.00745181,-0.12745808,0.16296124,0.08751967,-0.4252481,-0.0430379,-0.31210652,-0.033830363,0.20069106,-0.20709267,0.21963972,-0.16024105,-0.0012647768,-0.0447415,0.31596023,-0.3661281,0.23662198,-0.08197698,-0.033871304,0.0105707,-0.15471685,0.61781293,0.15661168,0.22287601,-0.2318088,0.23626669,-0.047866706,-0.10416373,-0.7163435,-0.0029313427
HNSCC_1,0.60571057,-0.40099433,0.025744265,0.29165766,0.08480593,-0.36144897,-0.30728996,0.25629205,-0.23291993,-0.03652232,-0.4719345,-0.0033560956,0.09368033,0.37144127,-0.06991258,-0.0043974756,-0.12232475,0.24083029,-0.07244016,-0.539364,-0.05257774,0.46184388,0.26136997,0.0807548,-0.53246313,0.09754442,0.61044794,0.1710829,-0.012365518,-0.13750316,0.38461995,0.4218048,-0.07064627,0.38164026,0.033669483,-0.30105075,-0.07382218,0.32466882,0.1362674,-0.2689368,-0.25953007,-0.34966627,0.23003109,-0.47100425,-0.25383267,0.007875209,-0.039627742,0.22412875,-0.052668497,0.04779052,-0.21595305,0.20686404,0.40036353,0.19471276,-0.11287466,-0.49797356,-0.3183101,0.07780957,-0.09661927,-0.32500228,-0.50308764,0.059702646,0.019603042,-0.1455355,0.2078778,-0.02778426,-0.1558625,-0.14872088,0.18905504,-0.32163313,0.029445723,0.24156184,0.11354248,0.031778134,-0.123840235,0.0806483,-0.38880697,0.15896136,-0.15645842,-0.1474121,-0.022583678,-0.042366724,0.33124113,0.030889072,-0.3301898,-0.30839905,0.23543538,-0.09828423,0.08395492,-0.12948784,0.16530311,-0.09947615,-0.5647402,-0.30813035,-0.21184328,-0.159111,0.45310298,0.518363,-0.10820918,-0.021067806,0.01655742,0.15551054,-0.40598902,-0.062102787,-0.21579422,-0.07303674,-0.01860647,-0.15729274,0.023314025,-0.02201942,0.2611785,-0.14352028,0.07095643,-0.09795069,0.2504695,-0.079802215,0.07736442,0.1692063,-0.16410041,0.6249077,0.28925583,0.23855688,-0.29080525,0.24866372,0.21660313,-0.04850462,-0.54708844,0.22836562
HNSCC_10,0.583227,-0.36031583,0.02051417,0.29472357,0.087263495,-0.3689484,-0.30631405,0.22687693,-0.21597582,-0.034563906,-0.4674899,0.011440493,0.10984693,0.37736934,-0.10059565,0.024495034,-0.102335066,0.2166732,-0.07645773,-0.5654293,-0.054801323,0.45318362,0.23100653,0.07172232,-0.5265869,0.12524165,0.6259152,0.15399753,-0.0027576766,-0.14317426,0.40443632,0.42634276,-0.048389424,0.3711183,0.014325013,-0.30153084,-0.08832822,0.31235757,0.15607703,-0.26465788,-0.28199437,-0.35793734,0.21773253,-0.45611778,-0.24213712,-0.044349387,-0.058236532,0.20372114,-0.01686437,0.031383593,-0.21724443,0.22175404,0.39770943,0.15819392,-0.10676785,-0.49730542,-0.31433108,0.08380796,-0.07983913,-0.30957738,-0.4755134,0.069537245,0.014813647,-0.09752176,0.20233944,-0.018977756,-0.14879254,-0.1904164,0.13079126,-0.35328063,0.02398312,0.23681645,0.116027154,0.023519909,-0.11670204,0.09332557,-0.3800225,0.19288644,-0.1370442,-0.1195893,-0.04145878,-0.052356787,0.36455324,0.04186355,-0.34478953,-0.31496066,0.25340873,-0.08969581,0.08467966,-0.098965354,0.13932182,-0.09299714,-0.5400405,-0.3061135,-0.1994938,-0.15455572,0.45362988,0.50569814,-0.082128026,-0.031585652,0.025325289,0.13642147,-0.39626774,-0.054277036,-0.20267896,-0.054630857,0.0072458894,-0.15806718,0.022139432,-0.055743206,0.20081665,-0.15362191,0.102831505,-0.08944332,0.26041812,-0.07488244,0.06614326,0.15335989,-0.15064631,0.5969082,0.3036519,0.21810694,-0.26943853,0.21529087,0.21396936,-0.08793124,-0.55071646,0.19592148
HNSCC_11,0.5869153,-0.357547,0.016485116,0.2747457,0.09915084,-0.37822372,-0.2943971,0.24244264,-0.21375889,-0.036611352,-0.47696266,0.012068463,0.11190017,0.36088574,-0.093785994,0.006225694,-0.099205025,0.19965212,-0.05199963,-0.566044,-0.061950985,0.45722023,0.24074401,0.07695754,-0.5494409,0.10393408,0.65458447,0.17483194,-0.03003942,-0.12972482,0.3837987,0.42813087,-0.06817217,0.38294044,0.06407018,-0.27654302,-0.087780364,0.32333452,0.14380594,-0.27810332,-0.25050735,-0.38434684,0.20982027,-0.46904138,-0.23559742,-0.033215016,-0.060593296,0.205025,-0.006350272,0.026342664,-0.2200464,0.20010296,0.39902014,0.16935295,-0.098785006,-0.5261383,-0.31038478,0.0761193,-0.08043942,-0.32703468,-0.45680758,0.07719315,0.006151319,-0.11726129,0.19506507,-0.052830767,-0.17073022,-0.18869832,0.1471967,-0.31808206,0.032538522,0.2550563,0.121839814,0.023966666,-0.099142306,0.08319618,-0.36795592,0.18823978,-0.15678081,-0.1324404,-0.023714857,-0.048886403,0.37013072,0.06158629,-0.34552777,-0.33602297,0.26207194,-0.09105315,0.07251663,-0.093360215,0.13106148,-0.09093262,-0.53894264,-0.32656148,-0.17810826,-0.14254543,0.46307012,0.49090803,-0.08847075,-0.030190134,0.015990995,0.14660388,-0.40289548,-0.066665515,-0.23342614,-0.061426047,-0.027746024,-0.16182712,0.042388856,-0.06529199,0.22261082,-0.15791978,0.09137639,-0.10053489,0.27179438,-0.08106088,0.08246757,0.17456402,-0.18181315,0.6275845,0.300783,0.25345144,-0.31064323,0.2402579,0.22930184,-0.052692164,-0.52812815,0.20097297
HNSCC_12,0.5628816,-0.33448106,0.033468667,0.25952744,0.115032,-0.39495903,-0.254493,0.251821,-0.17538518,-0.032093562,-0.43108764,-0.00038804888,0.09837035,0.37251458,-0.11535688,0.03242517,-0.0838701,0.17152762,-0.041154213,-0.5522305,-0.04990247,0.43602005,0.23845993,0.0898903,-0.54312545,0.17431484,0.621426,0.16795027,-0.0075244377,-0.11724552,0.38139078,0.4339402,-0.055237543,0.33636627,0.010033886,-0.27285796,-0.061706815,0.2696527,0.14570537,-0.28746405,-0.24883796,-0.3184673,0.24328361,-0.45829174,-0.23580572,-0.113826714,-0.042156905,0.16727065,-0.030320259,0.040401593,-0.20018972,0.2080254,0.38492578,0.1503237,-0.06994172,-0.48926878,-0.29882967,0.07247782,-0.083655454,-0.335959,-0.43957874,0.02015481,-0.017334409,-0.08147746,0.19230337,0.008256021,-0.14625543,-0.18247284,0.11581194,-0.3555475,-0.005157835,0.2637387,0.15341143,0.01451101,-0.0790117,0.08981143,-0.35920215,0.23715025,-0.14239272,-0.12336908,-0.07621461,-0.050507758,0.40042552,0.07350011,-0.34043467,-0.289641,0.23407151,-0.11143269,0.096878804,-0.0821837,0.11497896,-0.11711214,-0.47041965,-0.2994556,-0.1556736,-0.1673303,0.44783753,0.49974048,-0.08886723,-0.002583802,0.011185093,0.123387575,-0.35616395,-0.045755032,-0.22368935,-0.028834559,-0.008506574,-0.15911913,0.017551223,-0.038347643,0.13600016,-0.14622208,0.10923608,-0.0856392,0.29087973,-0.10536112,0.09134803,0.16360997,-0.18738505,0.5779098,0.30826965,0.23088351,-0.28569806,0.22381648,0.23189233,-0.08740162,-0.57985455,0.1735232
HNSCC_13,0.59623283,-0.3095734,0.03125007,0.29885092,0.12717712,-0.38780648,-0.27249268,0.24644673,-0.206654,-0.026530704,-0.43825796,0.01996894,0.07710379,0.38674754,-0.095321774,0.036965065,-0.08870814,0.20831348,-0.034649488,-0.5502117,-0.07888335,0.4511007,0.23795189,0.060409088,-0.5304838,0.13213834,0.6735702,0.18063937,-0.029424012,-0.14547797,0.3981934,0.4127688,-0.055305656,0.37452313,0.02700149,-0.26262692,-0.07051928,0.2635259,0.10922025,-0.28849396,-0.28350088,-0.30431634,0.25485197,-0.43898502,-0.24150243,-0.08552185,-0.046005618,0.14864594,-0.026041875,0.029232675,-0.19452664,0.19036473,0.3828343,0.16883989,-0.09194975,-0.47873196,-0.30645403,0.10733792,-0.071520776,-0.34213004,-0.43962646,0.04899854,-0.008183961,-0.09028727,0.18841925,-0.027568212,-0.16051066,-0.20285398,0.14878254,-0.34676427,0.044246037,0.27097318,0.13570906,0.003512596,-0.099041335,0.09428507,-0.34218314,0.21826558,-0.14034937,-0.08128155,-0.063569635,-0.04502096,0.37121892,0.057724882,-0.34115115,-0.30724722,0.2515095,-0.08793789,0.11105383,-0.08237875,0.12143535,-0.092629105,-0.51389337,-0.3273464,-0.19631714,-0.14145163,0.40109447,0.49427253,-0.100905836,-0.04232046,-0.0041932557,0.12056393,-0.38595632,-0.036889385,-0.22314599,-0.029208539,-0.0028107848,-0.16954981,0.067534626,-0.081641845,0.1755017,-0.1275688,0.11088622,-0.1088425,0.26123005,-0.09424078,0.09062469,0.15206027,-0.17139618,0.58304894,0.30172947,0.26084307,-0.31280333,0.22172879,0.2059839,-0.04993756,-0.56905943,0.17718181
HNSCC_14,0.5987978,-0.34294054,0.0342117,0.2644418,0.116522945,-0.406029,-0.2913197,0.24372673,-0.18244474,-0.035605017,-0.46629593,-0.015916089,0.10982579,0.3778186,-0.09635702,0.05133691,-0.116040565,0.2014565,-0.035368282,-0.5690756,-0.058777902,0.45948604,0.21052006,0.090801276,-0.5169676,0.16792016,0.6730076,0.1448648,-0.017640343,-0.11146817,0.386801,0.43185458,-0.09817164,0.35640895,0.036283035,-0.24483994,-0.049984507,0.25440368,0.14691134,-0.30666453,-0.27033293,-0.36189243,0.24276432,-0.4788035,-0.2221376,-0.09803786,-0.035131745,0.1629261,-0.008744188,0.019070474,-0.19075328,0.19683713,0.3841314,0.1767678,-0.058285095,-0.5251682,-0.30376086,0.09220039,-0.07252348,-0.34197643,-0.4623071,0.021499697,-0.022106737,-0.08446254,0.19611324,0.00033553,-0.14459015,-0.19852681,0.13621764,-0.324484,0.018592604,0.23624651,0.12798035,0.008223919,-0.08590179,0.09551579,-0.34895906,0.22727548,-0.11967878,-0.14077497,-0.06952197,-0.028117185,0.39823046,0.049120177,-0.35328078,-0.30302128,0.25551423,-0.11973053,0.089149706,-0.08937363,0.16464978,-0.09144343,-0.48320425,-0.32805845,-0.15425254,-0.14774132,0.4630651,0.49450132,-0.07598347,-0.027023323,0.009884629,0.108792864,-0.34342065,-0.07818857,-0.21752863,-0.056069642,-0.0056963796,-0.15716478,0.015377648,-0.018464038,0.17004162,-0.15297727,0.11512665,-0.097452,0.30173266,-0.112954125,0.08852027,0.15662013,-0.20393935,0.6051946,0.30631638,0.23299398,-0.2977871,0.24936183,0.23158245,-0.0770249,-0.5998655,0.18573381
HNSCC_15,0.5776172,-0.2892158,0.00990888,0.28395396,0.1372849,-0.40460283,-0.28432837,0.22770354,-0.1715642,-0.02854402,-0.4563191,0.022697145,0.06611637,0.41505942,-0.09388648,0.04958151,-0.08134594,0.18005921,-0.057245903,-0.5624593,-0.07664025,0.51395446,0.2388831,0.046667248,-0.6035208,0.18273683,0.70105445,0.17656931,-0.05557284,-0.094269976,0.38410696,0.42626828,-0.026768131,0.3466709,0.026202645,-0.26755685,-0.07501608,0.24608,0.1113952,-0.27897504,-0.31102565,-0.3056969,0.27843398,-0.4236002,-0.2702988,-0.16314569,-0.07081963,0.12531787,0.012479848,0.01448108,-0.22554281,0.19442143,0.35830534,0.15598589,-0.07122276,-0.49579573,-0.2928036,0.09071186,-0.015627693,-0.3653901,-0.42134622,0.016467333,-0.02360562,-0.05320284,0.14253622,0.012265896,-0.17112815,-0.23895983,0.084816895,-0.35821894,0.050082896,0.27150336,0.14255147,-0.010854662,-0.06606339,0.0954567,-0.33256683,0.2605305,-0.13698693,-0.10448017,-0.063900165,-0.08736214,0.4274182,0.049959023,-0.35959265,-0.30749112,0.25284034,-0.10784375,0.110839635,-0.0558183,0.11303688,-0.07814044,-0.46000072,-0.29613048,-0.17358476,-0.17773633,0.44474378,0.50041866,-0.10936647,0.0053918357,0.016190598,0.086180754,-0.36301008,-0.032755513,-0.21850403,-0.018888637,0.019953933,-0.15531515,0.04636989,-0.06279658,0.123109795,-0.15417133,0.14161359,-0.13487081,0.3058831,-0.11250723,0.079440586,0.14591835,-0.20024957,0.58158016,0.28220838,0.25479603,-0.30876774,0.2690701,0.20606779,-0.05872163,-0.60561436,0.12955664
HNSCC_16,0.59767693,-0.3610974,0.017440107,0.2740248,0.1056998,-0.36565223,-0.26958278,0.24311844,-0.16954245,-0.031841468,-0.4581388,0.015583215,0.104437105,0.385413,-0.103831,0.037198506,-0.08470431,0.166099,-0.049008477,-0.5534713,-0.07777307,0.43419632,0.24540949,0.08431599,-0.5367947,0.18001126,0.6525663,0.15151809,-0.012065869,-0.12548317,0.39005485,0.4326046,-0.06343127,0.32405427,0.00037156636,-0.2660347,-0.07266293,0.273598,0.15561152,-0.30188745,-0.280705,-0.30543482,0.24283712,-0.46212047,-0.26717943,-0.101834275,-0.021658579,0.16743618,-0.015189133,0.02020278,-0.21709318,0.20395283,0.36842844,0.16957916,-0.063176654,-0.50378364,-0.28919798,0.059955195,-0.08158459,-0.33999336,-0.4627947,0.029999308,-0.0034054401,-0.110221736,0.19249903,0.034645937,-0.15467003,-0.20054732,0.12076706,-0.35811627,0.0084765665,0.24161674,0.15246736,-0.011290398,-0.078412294,0.10060743,-0.3726096,0.21090563,-0.14103235,-0.14560118,-0.060292926,-0.034905523,0.40919378,0.07053849,-0.36062908,-0.27457532,0.21616712,-0.13494898,0.08914749,-0.09766388,0.1329939,-0.11741958,-0.49187574,-0.31476408,-0.16737846,-0.17601374,0.43213382,0.5002326,-0.09778247,-0.012659645,0.018562678,0.12266585,-0.34739017,-0.040611327,-0.23133568,-0.044689152,0.020580571,-0.1427318,0.020660799,-0.030905794,0.1519523,-0.15382896,0.106067844,-0.0819608,0.30585343,-0.11583009,0.082368106,0.17374916,-0.18325214,0.57982475,0.32201415,0.23549849,-0.28335786,0.21944211,0.22722125,-0.07776821,-0.60897636,0.18047643
HNSCC_17,0.58927244,-0.31231028,0.0067218277,0.26708132,0.12662455,-0.38426217,-0.2659591,0.2332361,-0.18797147,-0.050053496,-0.4351586,-0.0050403485,0.09430962,0.387669,-0.09943657,0.06489792,-0.0881084,0.18369374,-0.05267905,-0.5622112,-0.064617306,0.48156083,0.21729836,0.06807971,-0.53093594,0.17724878,0.6749118,0.14696565,-0.027372489,-0.09367319,0.37900028,0.43312636,-0.06493437,0.3313725,0.01347886,-0.26711258,-0.07232529,0.24590737,0.14357199,-0.30245835,-0.28754643,-0.30219945,0.26965147,-0.43358687,-0.2693102,-0.121339984,-0.03580714,0.13488737,0.005838866,0.033406466,-0.19304277,0.20529619,0.36343282,0.17685594,-0.05768545,-0.5098378,-0.29566914,0.06457682,-0.041465826,-0.33670524,-0.43918473,0.039447326,-0.0070407577,-0.09854343,0.1673185,0.011512708,-0.15179986,-0.21886504,0.1192719,-0.33258012,0.020677535,0.2499132,0.15313923,0.012803881,-0.08770161,0.10310317,-0.35323235,0.22898278,-0.14498223,-0.12691402,-0.07212669,-0.048042517,0.40612066,0.058421575,-0.33738807,-0.27494606,0.24165608,-0.12643883,0.090274334,-0.08914799,0.14840077,-0.09651269,-0.47394547,-0.3081493,-0.16244425,-0.16620755,0.42765298,0.4855281,-0.10143248,-0.004775844,0.012414631,0.11466238,-0.34124935,-0.059233982,-0.21090075,-0.02598034,0.0055137496,-0.15128818,0.039197214,-0.034327686,0.14177728,-0.12579994,0.1395161,-0.10251299,0.28500113,-0.10624866,0.08232344,0.15925339,-0.19309945,0.56459594,0.28195888,0.21743554,-0.29158664,0.24360214,0.20199524,-0.058805805,-0.6116805,0.15740666
HNSCC_18,0.5750059,-0.354176,0.026779689,0.2771715,0.10545436,-0.3952218,-0.27396917,0.2618316,-0.15807612,-0.046939377,-0.46231535,0.026899064,0.08974568,0.3707806,-0.100919336,0.0343814,-0.079254285,0.16261822,-0.06979337,-0.54267484,-0.062501,0.43995592,0.25666383,0.0709416,-0.54633325,0.1552443,0.6371394,0.16483913,-0.015201612,-0.11788727,0.3664177,0.43691495,-0.092988096,0.31517234,-0.010034498,-0.24510582,-0.056023877,0.25853816,0.15423033,-0.31314024,-0.2528924,-0.31737143,0.23751491,-0.4491765,-0.26575667,-0.104043715,-0.0470983,0.16441353,-0.009766423,0.05622347,-0.22426437,0.20025705,0.3917834,0.18801676,-0.09114205,-0.518175,-0.3023968,0.071434505,-0.092388734,-0.3213679,-0.48412874,0.01525967,0.0013518885,-0.10833108,0.1725671,0.020994583,-0.155078,-0.19185965,0.103385955,-0.35899752,-0.002730669,0.27632293,0.13708656,0.0051326207,-0.06929382,0.0938194,-0.37290633,0.23438415,-0.13661093,-0.13766053,-0.08060548,-0.051448863,0.40747246,0.0857994,-0.3611667,-0.29144487,0.23598257,-0.13690044,0.082334496,-0.11310019,0.12336572,-0.12329208,-0.47310752,-0.31771326,-0.15846574,-0.18409136,0.46518725,0.49912617,-0.09407513,-0.012488612,-0.005841355,0.14417925,-0.33110163,-0.05020806,-0.21165672,-0.038330585,0.0013822509,-0.16230324,0.032319248,-0.02474815,0.1423817,-0.16115813,0.122227065,-0.0957192,0.2961551,-0.0998986,0.0949928,0.15569887,-0.17414723,0.5710312,0.31236193,0.23334806,-0.28144166,0.23972934,0.2513334,-0.08638648,-0.61995757,0.16742463
